itemId|itemName
902|De Vere Venues East Midlands Conference Centre & Orchard Hotel
903|200 Degrees Coffee Shop
904|Hotel Kurrajong Canberra
905|Capri by Fraser, Brisbane
906|The Hakone Open-Air Museum
907|Hyatt Regency Mainz
908|Favorite Parkhotel
909|Conrad London St. James
910|The Thomas Cubitt
911|Eccleston Square Hotel
912|Sofitel Brussels Le Louise
913|Hyatt Regency Perth
914|Four Points by Sheraton Brisbane
915|Callide Motor Inn
916|Spirit House
917|Dalgety Apartments
918|Grand Hotel Townsville
919|Jam Corner
920|Toshiya Restaurant
921|A Touch of Salt
922|Coffee Dominion
923|Holiday Inn Townsville
924|Gambaro Hotel
925|Novotel Brisbane Airport
926|MONA
927|Salamanca Wharf Hotel
928|The Ville Resort - Casino
929|Hotel 48LEX New York
930|Andersen Boutique Hotel
931|Radisson Blu Scandinavia Hotel, Aarhus
932|First Hotel Twentyseven
933|Granavision Excursions
934|Eden Rock Resort
935|Ristorante Da Paolo
936|Villa Rosmarino
937|Park Guell
938|The Alhambra
939|Domaine Pins Paul
940|Grand Hyatt Cannes Hotel Martinez
941|Estadio Santiago Bernabeu
942|Queen Sofia Arts Center (Museo Nacional Centro de Arte Reina Sofia)
943|Daci and Daci Bakers
944|Camp Nou
945|Baraka Bed and Breakfast
946|Giralda Tower
947|Seville Cathedral (Catedral de Sevilla)
948|Alcazar
949|The5rooms
950|Basilica of the Sagrada Familia
951|Park Hyatt Dubai
952|Three Chefs
953|MatesGully Restaurant
954|Carlyle Suites & Apartments
955|Art Series - The Blackman
956|The Grounds of Alexandria
957|Criniti's Manly
958|Hyatt Regency Tokyo
959|Hakone Ropeway
960|Lake Ashi (Ashinoko)
961|Senkei Annex Yamagaso
962|My Place
963|Drunken Admiral
964|Sullivans Cove Apartments
965|Binalong Bay Cafe
966|Park Hyatt Melbourne
967|Australian Parliament House
968|National Gallery of Australia
969|Hyatt Hotel Canberra
970|Inn at Monticello
971|Park Hyatt Washington
972|Upper East Side Large 1-Bedroom Great View of Park
973|Newseum
974|Hyatt at The Bellevue
975|Rockefeller Center
976|Big City Walks- New York Walking Tours
977|Ellis Island
978|The Playford Adelaide - MGallery Collection
979|St Ali
980|Clarion Hotel Soho
981|InterContinental Adelaide
982|Ventuno
983|Mecca Bah
984|Brassey Hotel
985|The Pantry
986|The Point Coolum Beach
987|Key Restaurant Maleny
988|Red Velvet Lounge
989|Riverside
990|Fish Frenzy
991|Somerset on the Pier, Hobart
992|Stamford Grand Adelaide
993|Marriott Marquis City Center Doha
994|Fraser Suites Doha
995|Watt Restaurant + Bar
996|Spicers Balfour Hotel
997|The Public Dining Room
998|Caffe Greco
999|Palazzo Radomiri Hotel
1000|A Day Out On Monty B
1001|Hotel Bellevue Dubrovnik
1002|Slamic B&B
1003|BEST WESTERN Bologna Hotel - Mestre Station
1004|Whitewater
1005|The Sebel Kirkton Park Hunter Valley
1006|Four Seasons Hotel Amman
1007|One&Only Cape Town
1008|West 57th Street by Hilton Club
1009|Hotel Nikko San Francisco
1010|The Westin Tokyo
1011|Millar Road
1012|Wildwood Lodge
1013|Chalet Eiger
1014|Cavalli Beach House Retreat
1015|Smith Street Deli
1016|The Laughing Monk Restaurant
1017|The Seahorse Restaurant
1018|Lido Locarno
1019|Sacromonte e Santuario Madonna del Sasso
1020|Hotel Belvedere
1021|Le Petit Paris
1022|Le Comptoir du Marche
1023|Boscolo Exedra Nice
1024|Old Montreal
1025|Croisieres AML
1026|Meringue Bakery and Cafe
1027|Bletchley Park
1028|Hilton London Wembley
1029|The Cliff Bay (Porto Bay)
1030|Osborne House
1031|Hotel Seerose
1032|Haddon Hall
1033|Copthorne Tara Hotel London Kensington
1034|The Gate Inn
1035|Maison Mes Amis
1036|The Clowns Conservatory
1037|Koo Coffee & Bistro
1038|Hardwick Hall and Gardens
1039|Bolsover Castle
1040|Chesterfield Parish Church/Crooked Spire
1041|Hardwick Old Hall
1042|Stainsby Mill at Hardwick Estate
1043|Calabria
1044|The Nettle Inn
1045|The Elm Tree
1046|Cocina Restaurant
1047|Steigenberger Inselhotel
1048|Hilton London Tower Bridge
1049|Hotel Pohl
1050|Travelodge Bedford Goldington Road
1051|Sandall Park
1052|Walker's Nurseries and Garden Centre
1053|Yorkshire Wildlife Park
1054|Barnabys
1055|Flinty Red
1056|Avon Gorge Hotel
1057|Bay Torbay Hotel
1058|Armazem do Sal
1059|Villas Romana
1060|Cumberland
1061|Bar and Bistro
1062|O Celeiro
1063|Vivo
1064|Grand Hotel Cadenabbia
1065|Britannia Hotel Birmingham
1066|Hide Cafe Bar & Grill
1067|Premier Inn Durham East Hotel
1068|Upstairs at The Grill
1069|Joseph Benjamin
1070|Premier Inn Chester Central North Hotel
1071|Premier Inn Isle Of Wight (Newport) Hotel
1072|The Olive Tree
1073|The Village Restaurant
1074|Premier Inn Plymouth City Centre (Lockyers Quay) Hotel
1075|Premier Inn Bristol City Centre (King Street) Hotel
1076|Cheshire Hotel
1077|Aquamare Beach Hotel & Spa
1078|Valamar Argosy Hotel
1079|Hotel Plaza Omis
1080|La Palma Hotel
1081|Hilton Avisford Park
1082|Clifton Victoria Inn at the Falls
1083|Mercado San Miguel
1084|Retiro Park (Parque del Retiro)
1085|Petit Palace Santa Barbara
1086|Iberostar Varadero
1087|Hyatt Place Nashville Downtown
1088|Notts Derby Wine School
1089|Madison Hotel
1090|Garvan Woodland Gardens
1091|Lookout Point Lakeside Inn
1092|The Navigation Inn
1093|Barcelona Universal Hotel
1094|El Charro - Ventana
1095|Flying-V Bar & Grill
1096|Pima Air & Space Museum
1097|Sabino Canyon
1098|Loews Ventana Canyon Resort
1099|Carefree Station Grill & Bar
1100|Venues Cafe
1101|Carefree Resort & Conference Center
1102|Bishop's Lodge Resort & Spa
1103|DoubleTree by Hilton Durango
1104|Cheyenne Mountain Resort
1105|The Westin Denver Downtown
1106|Hotel Le Clos Medicis
1107|Conscious Hotel Vondelpark
1108|Crowne Plaza London Kensington
1109|BEST WESTERN PLUS Arroyo Roble Hotel & Creekside Villas
1110|Hotel Costa Calero
1111|Hotel Montmorency
1112|Great Wall Tours -Day Tour
1113|Rental Scooter Barcelona
1114|Palau Guell
1115|Casa Batllo
1116|Danube
1117|Continental Hotel Zara Budapest
1118|Thai Bamboo Guesthouse Resort
1119|BEST WESTERN Burns Hotel Kensington
1120|Econo Lodge City Central
1121|Baron Hotel Heliopolis Cairo
1122|Le Meridien Mina Seyahi Beach Resort and Marina
1123|The Westin Copley Place
1124|El San Juan Resort & Casino, A Hilton Hotel
1125|The Biltmore Hotel
1126|Hilton Baltimore
1127|Heartland Hotel Queenstown
1128|The Chelsea B&B
1129|The Arkin Colony Hotel
1130|Bare Hill Holiday Village
1131|BEST WESTERN Victoria Palace
1132|Laura L201
1133|Rokeby Guest House
1134|Atilla's Getaway
1135|Duygu Pension
1136|Hotel Universo
1137|Carugiu B&B
1138|Azimut Hotel Berlin Kurfuerstendamm
1139|Venus Hotel
1140|Hotel Kriva Cuprija II
1141|Ziggy's Shoppe & Cafe
1142|Esbelli Evi Cave Hotel
1143|Villa Dundar
1144|Soundwaves Restaurant
1145|Beach House Hotel
1146|Ulusan Hotel
1147|Balat Suites
1148|Anzac Hotel
1149|Ancient Pompeii
1150|Villa Margherita
1151|B&B Divan
1152|Villa Dolcetti
1153|Aberdeen Hotel
1154|Impiana KLCC Hotel
1155|Mercure Resort Sanur
1156|State Street
1157|Watson's Bay
1158|Cabrillo Inn at the Beach
1159|Bucatini
1160|Santa Barbara FisHouse
1161|Toma Restaurant and Bar
1162|Castillo Inn at the Beach
1163|Hilton Sydney
1164|Imperial War Museum
1165|Le Garrick Brasserie Restaurant
1166|Clos Maggiore
1167|Asia de Cuba
1168|Golden Bull Restaurant & Bar
1169|Hilton Imperial Dubrovnik
1170|Guze Bistro
1171|48 Chairs
1172|Russian Empire
1173|Ivanoff House
1174|Park
1175|State Hermitage Museum and Winter Palace
1176|Golden Triangle Hotel
1177|29 Bistro
1178|Crianza Restaurant
1179|Palazzo Preca
1180|Aaron's Kitchen
1181|Ambrosia
1182|Deluxe Panoramic penthouse - Centre
1183|The Waterfront
1184|Salt Restaurant
1185|Marinovich's Seafood Restaurant & Cafe
1186|Pankawalla
1187|Bella Vista Motel New Plymouth
1188|Hillside Hotel
1189|Gateway of India
1190|Delhi Darbar
1191|Hotel Diplomat
1192|St. George's Cathedral
1193|National Museum
1194|Lion Zoo
1195|Hilton Addis Ababa
1196|The Little Hanoi
1197|Essence Restaurant
1198|Hoa Lo Prison
1199|Old Quarter
1200|Hanoi Elegance Ruby
1201|The Greenhouse
1202|The Square
1203|Premier Inn London Leicester Square Hotel
1204|Kamakura Hiking Trails
1205|Kotokuin (Great Buddha of Kamakura)
1206|Hasedera Temple
1207|Hotel Kamakura Mori
1208|Chaukhtatgyi Paya
1209|Shwedagon Pagoda
1210|Sule Shangri-La Yangon
1211|Rotonda Restaurant
1212|Osteria del Pegno
1213|La Taverna dei Fori Imperiali
1214|Piccolo Arancio
1215|Melo
1216|Pantheon
1217|Colosseum
1218|Trevi Fountain
1219|Piazza Navona
1220|Residenza Torre Colonna
1221|Restaurant Mariette
1222|Royal Plaza on Scotts
1223|Radisson Blu Edwardian Leicester Square Hotel
1224|The Wolseley
1225|Osteria I Brincello
1226|La Giostra
1227|Hotel L'Orologio
1228|Basil Thai Restaurant
1229|Livadhiotis City Hotel
1230|David Citadel Hotel
1231|Hyatt on the Bund
1232|Suzhou No.1 Silk Mill
1233|Murano
1234|Rio All-Suite Hotel & Casino
1235|Fiesta Henderson Casino Hotel
1236|Tahiti Village
1237|La Quinta Inn Livermore
1238|Travelodge Ocean Front
1239|Good Nite Inn Sylmar
1240|Good Nite Inn Sacramento
1241|Motel 6 Los Angeles Sylmar
1242|Motel 6 San Rafael
1243|Coconuts Bar and Grill
1244|Ocean Tours - Whale Shark Tour
1245|Weimann's Sports Center
1246|Door County Historical Museum
1247|Grandma Tommy's Country Store
1248|Singing Donut
1249|Brick Lot Pub & Grill
1250|MACS- Macaroni and Cheese Shop
1251|The Lodge at Leathem Smith
1252|Kalahari Resorts & Conventions
1253|Pete's Little Chicago
1254|Harry's Prohibition Bistro
1255|Brisco County Wood Grill
1256|Fairfield Inn & Suites Milwaukee Airport
1257|Quinta Avenida
1258|Chichen Itza
1259|Kaxapa Factory
1260|Edventure Tours
1261|Hotel Riu Palace Riviera Maya
1262|Highland House
1263|The Duke Of Devon
1264|Giordano's
1265|Courthouse Pub
1266|Catalunya
1267|Black Hawk Motel
1268|Stone Harbor Resort
1269|Bluefront Cafe
1270|Stone Harbor Restaurant
1271|Door County Trolley
1272|UNO Chicago Grill
1273|Mr Pancake
1274|The Fess Parker - A Doubletree by Hilton Resort
1275|BEST WESTERN River North Hotel
1276|Art Institute of Chicago
1277|Gino's East
1278|Country Inn & Suites By Carlson, Appleton North
1279|Osaka
1280|Ferrante's
1281|Pizza Ranch
1282|Firehouse Pizza
1283|Mike's Farm and Country Store
1284|Jefferson Street Inn
1285|Adler Planetarium
1286|Crowne Plaza Chicago - The Metro
1287|Comet Cafe
1288|BLT Burger
1289|Hash House A Go Go
1290|Courtyard by Marriott Chicago O'Hare
1291|Grazies Italian Grill
1292|Radisson Hotel & Conference Center Green Bay
1293|Olive Garden
1294|Harry's Diner
1295|Gosse's
1296|Museum of Historic Torture Devices
1297|Big Sky Drive In
1298|AmericInn Lodge & Suites Wisconsin Dells
1299|Original Wisconsin Ducks
1300|Paul Bunyan's Northwoods Cook Shanty
1301|River Walk Pub
1302|Trattoria Scavolino
1303|Trattoria Ai Villini
1304|Fat Pelican The
1305|North Carolina Aquarium at Fort Fisher
1306|Kure Beach Diner
1307|Society Fair
1308|Pizza Den
1309|Fairfield Inn & Suites Roanoke North
1310|Bilbo Baggins
1311|Pamela's Diner
1312|Monterey Bay Fish Grotto
1313|Copperwood Tavern
1314|Chocolate by the Bald Man, Max Brenner
1315|Oregon Dairy Country Restaurant
1316|Circa at Clarendon
1317|Bayou Bakery
1318|Fiorentino's Italian Restaurant
1319|Central Michel Richard
1320|Coco Sala
1321|Two Boots - Grand Central
1322|Magnolia Bakery
1323|Les Halles Downtown
1324|The Roosevelt Hotel
1325|Kafe Leopold
1326|Dolle's Candyland, Inc
1327|Thrasher's French Fries
1328|Ocean City Boardwalk Tram
1329|Fisher's Popcorn
1330|Coolato Gelato
1331|Tomato Head
1332|Aubrey's Restaurant
1333|The Resistance Museum (Amsterdams Verzetsmuseum)
1334|Cafe T Smalle
1335|Anne Frank House (Anne Frankhuis)
1336|Castle Radboud
1337|Het Hof van Medemblick
1338|McLoone's Pier House
1339|Otto's Brauhaus
1340|Homewood Suites by Hilton Doylestown
1341|The Original Christo's
1342|DoubleTree by Hilton Hotel Tampa Airport - Westshore
1343|The Columbia Restaurant
1344|The Palm - Tampa
1345|Hampton Court Palace
1346|Tate Modern
1347|Ford's Garage
1348|Austrian-German Restaurant
1349|Cristof's on McGregor
1350|Crispo
1351|Mon Ami Gabi
1352|Frontier Culture Museum
1353|American Shakespeare Center
1354|Mrs. Rowe's Restaurant and Bakery
1355|L'Ete en Pente Douce
1356|LA Madeleine French Bakery
1357|Monaco Alexandria, a Kimpton Hotel
1358|Le BHV Marais
1359|Leon de Bruxelles
1360|Cook'n With Class
1361|Le Relais de l'Entrecote
1362|Cafe Restaurant Le Sarah Bernhardt
1363|Pizza Marinara
1364|Century 21
1365|Shake Shack
1366|Capizzi
1367|MacarOn Cafe
1368|Baked by Melissa
1369|Petite Abeille
1370|Hampton Inn Manhattan/Times Square South
1371|Amy's Ice Cream
1372|Jammin Java
1373|Hyatt Regency Austin
1374|Sidewinders American Grill
1375|Merry Piglets Mexican Grill
1376|Nani's Cucina Italiana
1377|Alpenrose at the Alpenhof Lodge
1378|Arlington Cinema and Drafthouse
1379|Cosmopolitan
1380|Fulton Theatre
1381|BEST WESTERN PREMIER Eden Resort & Suites
1382|RedRocks Pizza Napoletana
1383|Prince Street Cafe
1384|Ruth's Chris Steak House
1385|Holiday Inn Chicago Elk Grove
1386|Pizzeria Paradiso
1387|Luna Rossa
1388|Club Quarters Hotel, Midtown
1389|Cafe Sabarsky
1390|The Metropolitan Museum of Art
1391|Bianca's Ristorante
1392|BEST WESTERN Point South
1393|euro bistro and grill
1394|Pema's Restaurant
1395|Chena Hot Springs Resort
1396|Pike's Waterfront Lodge
1397|Hotel Alyeska
1398|Temsco Helicopter Tours
1399|Park Road
1400|Dyea Dave Tours
1401|Silver Legacy Resort and Casino
1402|Columbia Firehouse
1403|The Cheesecake Factory - Tysons Galleria
1404|Filomena Ristorante - Georgetown
1405|Mona Lisa
1406|Park Central Hotel San Francisco
1407|Holiday Inn SoHo New York
1408|Chef Geoff's
1409|BEST WESTERN Inn
1410|Nuvolari
1411|Petterino's
1412|Suite Home Chicago - One Superior Place
1413|Pizzeria Ora
1414|Tiffany's Restaurant & Cafe
1415|LongHorn Steakhouse
1416|Residence Inn Chicago O'Hare
1417|The Drake Hotel
1418|Omni William Penn Hotel
1419|LHotel
1420|Les Glaceurs
1421|Creperie Chez Suzette
1422|Steak Frites St-Paul
1423|Switzerland Inn
1424|El Ranchero Restaurant
1425|The Blue Pearl
1426|Millenium Hilton
1427|Dolphins Plus - Key Largo
1428|El Siboney Restaurant
1429|Casa Marina, A Waldorf Astoria Resort
1430|Wyndham New Yorker Hotel
1431|Calvert Cliffs State Park
1432|Doubletree by Hilton Charlottesville
1433|Bizou
1434|Petit Pois Restaurant
1435|Elephant Bar Restaurant
1436|Springhill Suites Fort Lauderdale Airport
1437|Trailer Park Lounge and Grill
1438|Tello
1439|Holiday Inn NYC - Manhattan 6th Avenue - Chelsea
1440|The Green Dragon Farmer's Market
1441|Lititz Springs Park
1442|Wilbur Chocolate Co.
1443|Holiday Inn Express Hotel & Suites/Lititz
1444|Montgomery County Agricultural Fair
1445|Comus Inn at Sugarloaf
1446|St. Michaels Crab & Steak House
1447|Skipjack H.M. Krentz
1448|National Museum of the Marine Corps
1449|Zikrayet
1450|Rustico
1451|Cafe Divan
1452|Rumrunners
1453|Coney Island USA
1454|Benito's II Restaurant INC
1455|Teresa's Restaurant
1456|New York Marriott at the Brooklyn Bridge
1457|Tari's Cafe
1458|Berkeley Springs State Park
1459|Gadsby's Tavern
1460|Il Porto
1461|Ella's Wood-Fired Pizza
1462|Paris Las Vegas
1463|Rocco's Smokehouse Grill
1464|Hotel Coellner Hof
1465|Afghan Restaurant
1466|Eulogy Belgian Tavern
1467|Mutter Museum
1468|Midtown III
1469|Pietro's Coal Oven Pizzeria
1470|Vantage Point Restuarant
1471|Vergina on Fifth Avenue
1472|The Ringling
1473|Columbia Restaurant
1474|Serenity Day Spa - Old Town
1475|Zanies Comedy Club
1476|Wildfire
1477|River Hotel
1478|Hyatt Regency O'Hare
1479|The Birchmere
1480|Chez Andree Restaurant
1481|Smithsonian National Air and Space Museum Steven F. Udvar-Hazy Center
1482|Starbucks
1483|The Grille at Morrison House
1484|Prawnbroker Restaurant and Fish Market
1485|FATZ Cafe
1486|Thunderbird Inn
1487|Kilauea Lodge & Restaurant
1488|Bellows Air Force Station
1489|Hana Accommodations
1490|The Mauian Hotel on Napili Beach
1491|Bittersweet Cafe
1492|Schroeder's Cafe
1493|Hyatt Regency San Francisco
1494|Grand Hyatt San Francisco
1495|InterContinental Chicago
1496|Le Parker Meridien New York
1497|El Dorado Seaside Suites, by Karisma
1498|El Dorado Royale, a Spa Resort by Karisma
1499|Eddy's Deli and Restaurant
1500|McKinley Grand Hotel
1501|Prairie Capital Convention Center
1502|Rees Memorial Carillon
1503|Illinois State Museum
1504|Cooper's Hawk Winery & Restaurant
1505|Rooster
1506|Hyatt Regency St. Louis at The Arch
1507|Marriott St. Louis Grand Hotel
1508|Broadway Oyster Bar
1509|Panera Bread
1510|Le Peep
1511|Obed and Isaacs Microbrewery and Eatery
1512|Smashburger
1513|Johnny's Italian Steakhouse
1514|Radisson on John Deere Commons
1515|Jimmy John's
1516|Comfort Inn and Suites Streetsboro
1517|Ay Ay Picante
1518|Flip Side
1519|Super 8 Vandalia/Dayton International Airport
1520|Mike's Place
1521|Lime Street Cafe
1522|Le Lorito Mexican Restaurant
1523|Lin's Garden Chinese
1524|Five Guys Famous Burgers and Fries
1525|La Quinta Inn & Suites Fort Smith
1526|Rolando's Nuevo Latino Restaurante
1527|Holiday Inn St. Louis-Fairview Heights
1528|Al & B's Barbeque
1529|The National 9/11 Memorial & Museum
1530|The Russian Tea Room
1531|Alice's Tea Cup
1532|Blue Water Grill
1533|Courtyard New York Manhattan/Times Square
1534|Kinky Boots on Broadway
1535|Havana Central
1536|Curry Dream
1537|The Delta Grill
1538|American Harvest Eatery
1539|Happy Sushi
1540|Jonah's Seafood House
1541|Lincoln's New Salem State Historic Site
1542|Cafe Moxo
1543|Lincoln Tomb & War Memorials
1544|Motel 6 Springfield
1545|Welcome Hotel and Suites
1546|JW Marriott Chicago
1547|BEST WESTERN PLUS Trail Lodge Hotel & Suites
1548|Hampton Inn Eau Claire
1549|JW Marriott Desert Ridge Resort & Spa Phoenix
1550|Residence Inn Salt Lake City Sandy
1551|dana hotel and spa
1552|Homewood Suites by Hilton Mahwah
1553|Sofitel Chicago Water Tower
1554|Fairfield Inn & Suites Chicago Downtown/Magnificent Mile
1555|Inside Lisbon
1556|Alfama Cellar
1557|Josephine's Modern American Bistro
1558|Buffalo Park
1559|Northern Arizona University
1560|La Bellavia Restaurant
1561|Pizzicletta
1562|Horsemen Lodge Restaurant
1563|Manny's Beach Club
1564|Mare Blu Bistro
1565|Lighthouse
1566|The Satisfied Frog Rocky Point Mexico Beach Bar
1567|El Capitan Fresh Mexican Grill
1568|Santiago's Restaurant
1569|Teresita's Panderia y Bistro
1570|Hacienda De Los Santos
1571|The Compound Restaurant
1572|BEST WESTERN PLUS Rio Grande Inn
1573|Downtown Diner
1574|Chelsea's Kitchen
1575|La Posada Hotel
1576|Turquoise Room
1577|Rock Art Canyon Ranch
1578|Heat Hotel
1579|Cha-Bones
1580|Hierbabuena
1581|Medano Beach
1582|Salvatore's Italian Restaurant
1583|Campus Coffee Bean and Grill
1584|Buster's Restaurant & Bar
1585|Hilton Phoenix Airport
1586|Cowboy Ciao
1587|Olio E Limone Ristorante
1588|Sambo's Pancakes
1589|La Super-Rica Taqueria
1590|Don Julio Bar & Grill
1591|Chino's Tacos
1592|Roozengaarde Display Garden
1593|Oyster Bar on Chuckanut Drive
1594|Ocean Promenade Hotel
1595|Boathouse Kitsilano
1596|Sylvia's Restaurant and Lounge
1597|Sylvia Hotel
1598|Lake Powell
1599|Los Arcos
1600|Hotel Alcatraz
1601|Puerta Vieja Restaurant
1602|Cynthia Fresh! Restaurant and Organic Market
1603|Pancho's Restaurant & Tequila Bar
1604|Museum of Northern Arizona
1605|Fratellis Pizza
1606|La Ricazon
1607|Gordo Lele's Tacos & Tortas
1608|Koji's Sushi and Shabu Shabu
1609|BEST WESTERN Hollywood Plaza Inn
